Country Name,Country ISO3,Year,Indicator Name,Indicator Code,Value
#country+name,#country+code,#date+year,#indicator+name,#indicator+code,#indicator+value+num
Kenya,KEN,1984,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,630
Kenya,KEN,1983,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,630
Kenya,KEN,1982,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,630
Kenya,KEN,1981,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,630
Kenya,KEN,1980,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,630
Kenya,KEN,1979,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,630
Kenya,KEN,1978,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,630
Kenya,KEN,1977,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,630
Kenya,KEN,1976,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,630
Kenya,KEN,1975,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,630
Kenya,KEN,1974,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,630
Kenya,KEN,1973,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,630
Kenya,KEN,1972,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,630
Kenya,KEN,1971,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,630
Kenya,KEN,1970,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,630
Kenya,KEN,1969,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,630
Kenya,KEN,1968,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,630
Kenya,KEN,1967,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,630
Kenya,KEN,1966,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,630
Kenya,KEN,1965,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,630
Kenya,KEN,1964,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,630
Kenya,KEN,1963,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,630
Kenya,KEN,1962,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,630
Kenya,KEN,1961,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,630
Kenya,KEN,2023,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1757.5
Kenya,KEN,2022,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1477.4
Kenya,KEN,2021,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1522.4
Kenya,KEN,2020,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1842.6
Kenya,KEN,2019,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1604.7
Kenya,KEN,2018,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1709.2
Kenya,KEN,2017,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1426
Kenya,KEN,2016,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1383.1
Kenya,KEN,2015,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1772.7
Kenya,KEN,2014,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1583.4
Kenya,KEN,2013,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1661.5
Kenya,KEN,2012,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1744.8
Kenya,KEN,2011,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1514.6
Kenya,KEN,2010,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1710.1
Kenya,KEN,2009,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1242.8
Kenya,KEN,2008,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1417.5
Kenya,KEN,2007,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1773.1
Kenya,KEN,2006,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1646.4
Kenya,KEN,2005,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1646.1
Kenya,KEN,2004,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1805.7
Kenya,KEN,2003,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1594
Kenya,KEN,2002,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1488.3
Kenya,KEN,2001,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1639.6
Kenya,KEN,2000,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1375
Kenya,KEN,1999,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1427.7
Kenya,KEN,1998,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1590
Kenya,KEN,1997,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1397.2
Kenya,KEN,1996,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1402.6
Kenya,KEN,1995,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1753.1
Kenya,KEN,1994,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1918.2
Kenya,KEN,1993,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1461.2
Kenya,KEN,1992,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1661.1
Kenya,KEN,1991,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1712.4
Kenya,KEN,1990,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1561.8
Kenya,KEN,1989,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1723
Kenya,KEN,1988,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1745.6
Kenya,KEN,1987,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1568.5
Kenya,KEN,1986,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1886.2
Kenya,KEN,1985,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1633.8
Kenya,KEN,1984,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1343.1
Kenya,KEN,1983,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1675.9
Kenya,KEN,1982,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1962.7
Kenya,KEN,1981,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1561.6
Kenya,KEN,1980,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1241.7
Kenya,KEN,1979,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1282.7
Kenya,KEN,1978,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1409.5
Kenya,KEN,1977,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1550.8
Kenya,KEN,1976,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1582.8
Kenya,KEN,1975,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1396.8
Kenya,KEN,1974,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1352.2
Kenya,KEN,1973,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1306.3
Kenya,KEN,1972,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1286.5
Kenya,KEN,1971,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1270.2
Kenya,KEN,1970,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1278.2
Kenya,KEN,1969,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1303
Kenya,KEN,1968,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1286.7
Kenya,KEN,1967,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1235.3
Kenya,KEN,1966,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1139.9
Kenya,KEN,1965,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1143
Kenya,KEN,1964,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1199.6
Kenya,KEN,1963,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1249.7
Kenya,KEN,1962,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1206.7
Kenya,KEN,1961,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1244.7
Kenya,KEN,2024,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,0.385110027210407
Kenya,KEN,2023,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,0.472521238226254
Kenya,KEN,2022,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,0.691645983068062
Kenya,KEN,2021,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,0.382593996518954
Kenya,KEN,2020,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,-0.00536845439351621
Kenya,KEN,2019,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,0.468168547481475
Kenya,KEN,2018,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,0.832686217791619
Kenya,KEN,2017,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,1.64083690398642
Kenya,KEN,2016,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,0.627591266355583
Kenya,KEN,2015,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,0.883799936312692
Kenya,KEN,2014,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,1.20220842439576
Kenya,KEN,2013,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,1.81417037253291
Kenya,KEN,2012,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,2.44725940988928
Kenya,KEN,2011,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,3.09471103381268
Kenya,KEN,2010,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,0.392164287395035
Kenya,KEN,2009,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,0.274534230856511
Kenya,KEN,2008,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,0.266291327300955
Kenya,KEN,2007,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,2.28124317373484
Kenya,KEN,2006,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,0.196219632064752
Kenya,KEN,2005,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,0.113202068934601
Kenya,KEN,2004,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,0.286194263505208
Kenya,KEN,2003,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,0.548412532071825
Kenya,KEN,2002,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,0.210062364887451
Kenya,KEN,2001,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,0.0408333582871574
Kenya,KEN,2000,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,0.872896453431273
Kenya,KEN,1999,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,0.402864561234926
Kenya,KEN,1998,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,0.188365603434476
Kenya,KEN,1997,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,0.473451703489222
Kenya,KEN,1996,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,0.902159604566332
Kenya,KEN,1995,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,0.467474589272783
Kenya,KEN,1994,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,0.10397675056386
Kenya,KEN,1993,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,2.53235257436033
Kenya,KEN,1992,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,0.0775129679334538
Kenya,KEN,1991,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,0.231012730760901
Kenya,KEN,1990,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,0.665873838508099
Kenya,KEN,1989,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,0.750803543300878
Kenya,KEN,1988,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,0.00472067814834501
Kenya,KEN,1987,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,0.494068896020697
Kenya,KEN,1986,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,0.452068028927285
Kenya,KEN,1985,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,0.470183996306104
Kenya,KEN,1984,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,0.173683868473434
Kenya,KEN,1983,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,0.397023838932397
Kenya,KEN,1982,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,0.202141561739419
Kenya,KEN,1981,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,0.206398341226068
Kenya,KEN,1980,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,1.08699673317041
Kenya,KEN,1979,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,1.34752378783443
Kenya,KEN,1978,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,0.648865920299351
Kenya,KEN,1977,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,1.25813218311747
Kenya,KEN,1976,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,1.33461750150882
Kenya,KEN,1975,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,0.526447707435349
Kenya,KEN,1974,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,0.788563124351843
Kenya,KEN,1973,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,0.687923112376181
Kenya,KEN,1972,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,0.298963707718004
Kenya,KEN,1971,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,0.416106401738199
Kenya,KEN,1970,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,0.860645653616457
Kenya,KEN,2023,Access to electricity (% of population),EG.ELC.ACCS.ZS,76.2
Kenya,KEN,2022,Access to electricity (% of population),EG.ELC.ACCS.ZS,76
Kenya,KEN,2021,Access to electricity (% of population),EG.ELC.ACCS.ZS,76.5
Kenya,KEN,2020,Access to electricity (% of population),EG.ELC.ACCS.ZS,71.5
Kenya,KEN,2019,Access to electricity (% of population),EG.ELC.ACCS.ZS,69.7
Kenya,KEN,2018,Access to electricity (% of population),EG.ELC.ACCS.ZS,61.2
Kenya,KEN,2017,Access to electricity (% of population),EG.ELC.ACCS.ZS,55.8
Kenya,KEN,2016,Access to electricity (% of population),EG.ELC.ACCS.ZS,53.1
Kenya,KEN,2015,Access to electricity (% of population),EG.ELC.ACCS.ZS,41.6
Kenya,KEN,2014,Access to electricity (% of population),EG.ELC.ACCS.ZS,36
Kenya,KEN,2013,Access to electricity (% of population),EG.ELC.ACCS.ZS,40.1
Kenya,KEN,2012,Access to electricity (% of population),EG.ELC.ACCS.ZS,38.1
Kenya,KEN,2011,Access to electricity (% of population),EG.ELC.ACCS.ZS,36.2
Kenya,KEN,2010,Access to electricity (% of population),EG.ELC.ACCS.ZS,19.2
Kenya,KEN,2009,Access to electricity (% of population),EG.ELC.ACCS.ZS,23
Kenya,KEN,2008,Access to electricity (% of population),EG.ELC.ACCS.ZS,30.3
Kenya,KEN,2007,Access to electricity (% of population),EG.ELC.ACCS.ZS,28.3
Kenya,KEN,2006,Access to electricity (% of population),EG.ELC.ACCS.ZS,26.4
Kenya,KEN,2005,Access to electricity (% of population),EG.ELC.ACCS.ZS,24.5
Kenya,KEN,2004,Access to electricity (% of population),EG.ELC.ACCS.ZS,22.6
Kenya,KEN,2003,Access to electricity (% of population),EG.ELC.ACCS.ZS,16
Kenya,KEN,2002,Access to electricity (% of population),EG.ELC.ACCS.ZS,18.9
Kenya,KEN,2001,Access to electricity (% of population),EG.ELC.ACCS.ZS,17
Kenya,KEN,2000,Access to electricity (% of population),EG.ELC.ACCS.ZS,15.2
Kenya,KEN,1999,Access to electricity (% of population),EG.ELC.ACCS.ZS,13.2088918685913
Kenya,KEN,1998,Access to electricity (% of population),EG.ELC.ACCS.ZS,14.5
Kenya,KEN,1997,Access to electricity (% of population),EG.ELC.ACCS.ZS,9.32631778717041
Kenya,KEN,1996,Access to electricity (% of population),EG.ELC.ACCS.ZS,7.37853050231934
Kenya,KEN,1995,Access to electricity (% of population),EG.ELC.ACCS.ZS,5.42734336853027
Kenya,KEN,1994,Access to electricity (% of population),EG.ELC.ACCS.ZS,3.47343683242798
Kenya,KEN,1993,Access to electricity (% of population),EG.ELC.ACCS.ZS,10.9
Kenya,KEN,2021,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS,0
Kenya,KEN,2020,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS,0
Kenya,KEN,2019,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS,0
Kenya,KEN,2018,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS,0
Kenya,KEN,2017,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS,0
Kenya,KEN,2016,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS,0
Kenya,KEN,2015,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS,0
Kenya,KEN,2014,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS,0
Kenya,KEN,2013,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS,0
Kenya,KEN,2012,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS,0
Kenya,KEN,2011,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS,0
Kenya,KEN,2010,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS,0
Kenya,KEN,2009,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS,0
Kenya,KEN,2008,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS,0
Kenya,KEN,2007,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS,0
Kenya,KEN,2006,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS,0
Kenya,KEN,2005,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS,0
Kenya,KEN,2004,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS,0
Kenya,KEN,2003,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS,0
Kenya,KEN,2002,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS,0
Kenya,KEN,2001,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS,0
Kenya,KEN,2000,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS,0
Kenya,KEN,1999,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS,0
Kenya,KEN,1998,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS,0
Kenya,KEN,1997,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS,0
Kenya,KEN,1996,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS,0
Kenya,KEN,1995,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS,0
Kenya,KEN,1994,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS,0
Kenya,KEN,1993,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS,0
Kenya,KEN,1992,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS,0
Kenya,KEN,1991,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS,0
Kenya,KEN,1990,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS,0
Kenya,KEN,2023,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,20.9871683854208
Kenya,KEN,2022,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,23.4980282996984
Kenya,KEN,2021,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,29.6945701357466
Kenya,KEN,2020,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,36.2173727000428
Kenya,KEN,2019,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,27.7345102111457
Kenya,KEN,2018,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,35.2962011865758
Kenya,KEN,2017,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,26.8005406449121
Kenya,KEN,2016,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,38.6002534360074
Kenya,KEN,2015,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,35.5756393139571
Kenya,KEN,2014,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,37.0801174040657
Kenya,KEN,2013,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,50.7521407081694
Kenya,KEN,2012,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,49.8558355271405
Kenya,KEN,2011,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,41.2198912198912
Kenya,KEN,2010,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,45.0468073215034
Kenya,KEN,2009,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,32.0665083135392
Kenya,KEN,2008,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,49.3579090497054
Kenya,KEN,2007,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,55.3211150469737
Kenya,KEN,2006,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,49.9834765366821
Kenya,KEN,2005,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,53.2224168126095
Kenya,KEN,2004,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,59.3001497005988
Kenya,KEN,2003,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,68.8527878058564
Kenya,KEN,2002,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,66.7594178082192
Kenya,KEN,2001,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,53.3288948069241
Kenya,KEN,2000,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,33.0341560708053
Kenya,KEN,1999,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,54.7314003146775
Kenya,KEN,1998,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,70.469220835127
Kenya,KEN,1997,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,72.229609929078
Kenya,KEN,1996,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,77.9637377963738
Kenya,KEN,1995,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,76.865127582017
Kenya,KEN,1994,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,83.8022398251844
Kenya,KEN,1993,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,82.771017699115
Kenya,KEN,1992,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,81.5398075240595
Kenya,KEN,1991,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,80.663948747816
Kenya,KEN,1990,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,76.5687789799073
Kenya,KEN,2021,Electricity production from natural gas sources (% of total),EG.ELC.NGAS.ZS,0
Kenya,KEN,2020,Electricity production from natural gas sources (% of total),EG.ELC.NGAS.ZS,0
Kenya,KEN,2019,Electricity production from natural gas sources (% of total),EG.ELC.NGAS.ZS,0
Kenya,KEN,2018,Electricity production from natural gas sources (% of total),EG.ELC.NGAS.ZS,0
Kenya,KEN,2017,Electricity production from natural gas sources (% of total),EG.ELC.NGAS.ZS,0
Kenya,KEN,2016,Electricity production from natural gas sources (% of total),EG.ELC.NGAS.ZS,0
Kenya,KEN,2015,Electricity production from natural gas sources (% of total),EG.ELC.NGAS.ZS,0
Kenya,KEN,2014,Electricity production from natural gas sources (% of total),EG.ELC.NGAS.ZS,0
Kenya,KEN,2013,Electricity production from natural gas sources (% of total),EG.ELC.NGAS.ZS,0
Kenya,KEN,2012,Electricity production from natural gas sources (% of total),EG.ELC.NGAS.ZS,0
Kenya,KEN,2011,Electricity production from natural gas sources (% of total),EG.ELC.NGAS.ZS,0
Kenya,KEN,2010,Electricity production from natural gas sources (% of total),EG.ELC.NGAS.ZS,0
Kenya,KEN,2009,Electricity production from natural gas sources (% of total),EG.ELC.NGAS.ZS,0
Kenya,KEN,2008,Electricity production from natural gas sources (% of total),EG.ELC.NGAS.ZS,0
Kenya,KEN,2007,Electricity production from natural gas sources (% of total),EG.ELC.NGAS.ZS,0
Kenya,KEN,2006,Electricity production from natural gas sources (% of total),EG.ELC.NGAS.ZS,0
Kenya,KEN,2005,Electricity production from natural gas sources (% of total),EG.ELC.NGAS.ZS,0
Kenya,KEN,2004,Electricity production from natural gas sources (% of total),EG.ELC.NGAS.ZS,0
Kenya,KEN,2003,Electricity production from natural gas sources (% of total),EG.ELC.NGAS.ZS,0
Kenya,KEN,2002,Electricity production from natural gas sources (% of total),EG.ELC.NGAS.ZS,0
Kenya,KEN,2001,Electricity production from natural gas sources (% of total),EG.ELC.NGAS.ZS,0
Kenya,KEN,2000,Electricity production from natural gas sources (% of total),EG.ELC.NGAS.ZS,0
Kenya,KEN,1999,Electricity production from natural gas sources (% of total),EG.ELC.NGAS.ZS,0
Kenya,KEN,1998,Electricity production from natural gas sources (% of total),EG.ELC.NGAS.ZS,0
Kenya,KEN,1997,Electricity production from natural gas sources (% of total),EG.ELC.NGAS.ZS,0
Kenya,KEN,1996,Electricity production from natural gas sources (% of total),EG.ELC.NGAS.ZS,0
Kenya,KEN,1995,Electricity production from natural gas sources (% of total),EG.ELC.NGAS.ZS,0
Kenya,KEN,1994,Electricity production from natural gas sources (% of total),EG.ELC.NGAS.ZS,0
Kenya,KEN,1993,Electricity production from natural gas sources (% of total),EG.ELC.NGAS.ZS,0
Kenya,KEN,1992,Electricity production from natural gas sources (% of total),EG.ELC.NGAS.ZS,0
Kenya,KEN,1991,Electricity production from natural gas sources (% of total),EG.ELC.NGAS.ZS,0
Kenya,KEN,1990,Electricity production from natural gas sources (% of total),EG.ELC.NGAS.ZS,0
Kenya,KEN,2021,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,0
Kenya,KEN,2020,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,0
Kenya,KEN,2019,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,0
Kenya,KEN,2018,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,0
Kenya,KEN,2017,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,0
Kenya,KEN,2016,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,0
Kenya,KEN,2015,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,0
Kenya,KEN,2014,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,0
Kenya,KEN,2013,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,0
Kenya,KEN,2012,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,0
